Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
India,IND,2010,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,5772
India,IND,2008,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,5301.4
India,IND,2005,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,4578.7
India,IND,2000,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,3434.7
India,IND,1990,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,5757.5
India,IND,2011,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,3.25
India,IND,1994,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,14.2921
India,IND,2009,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,4.3561089920649
India,IND,2010,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,1.527055714
India,IND,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,1.540501796
India,IND,1990,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,1.604077919
India,IND,2010,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.13790464
India,IND,2000,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.112924965
India,IND,1990,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,1.127296167
India,IND,2010,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,2.664960354
India,IND,2000,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,2.653426761
India,IND,1990,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,2.731374086
India,IND,2018,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.4350806157941
India,IND,2017,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.1797291204521
India,IND,2016,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.9351623153858
India,IND,2015,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.7012622775001
India,IND,2014,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.4775446325666
India,IND,2013,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.263949420891
India,IND,2012,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,14.0612837689158
India,IND,2011,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.870702020861
India,IND,2010,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.6929079943754
India,IND,2009,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.5281035236644
India,IND,2008,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.3761139558636
India,IND,2007,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.2343580494934
India,IND,2006,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.1025904104779
India,IND,2005,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.9790488471437
India,IND,2004,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.8636267446628
India,IND,2003,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.7550091750496
India,IND,2002,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.6543879847479
India,IND,2001,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.5613797509607
India,IND,2000,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.4156338014973
India,IND,1999,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.2472604511765
India,IND,1998,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.0881929142123
India,IND,1997,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.9371922688423
India,IND,1996,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.7939471928161
India,IND,1995,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.6563193350543
India,IND,1994,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.5253282541497
India,IND,1993,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.4003517302591
India,IND,1992,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.2820232545088
India,IND,1991,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.1693321413412
India,IND,1990,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.032872726257
India,IND,1989,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.8885978080267
India,IND,1988,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.7524042712844
India,IND,1987,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.6226610032776
India,IND,1986,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.5007477013842
India,IND,1985,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.3859307166512
India,IND,1984,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.2786421368886
India,IND,1983,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.176975440546
India,IND,1982,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.0809939366505
India,IND,1981,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.98846253404703
India,IND,1980,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.86540717187496
India,IND,1979,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.72702326756969
India,IND,1978,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.59155664533631
India,IND,1977,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.45903033039519
India,IND,1976,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.33098926995896
India,IND,1975,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.20669319244073
India,IND,1974,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.0877143100243
India,IND,1973,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.97278460185763
India,IND,1972,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.86090005732289
India,IND,1971,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.74876228722569
India,IND,1970,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.638641540441
India,IND,1969,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.5273884607123
India,IND,1968,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.41485413557183
India,IND,1967,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.30079019743437
India,IND,1966,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.18798857605937
India,IND,1965,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.07719797121723
India,IND,1964,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.96908594117885
India,IND,1963,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.86204797133574
India,IND,1962,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.75670396592936
India,IND,1961,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.65185870186648
India,IND,1960,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.55166158563209
India,IND,2010,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,647.5
India,IND,2000,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,610.4
India,IND,1990,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,500
India,IND,1986,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,497.4
India,IND,1980,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,438.3
India,IND,1975,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,380
India,IND,2014,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,44.7786998616874
India,IND,2012,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,44.7786998616874
India,IND,2002,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,42.2130013831259
India,IND,1992,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,34.5781466113416
India,IND,1987,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,34.3983402489627
India,IND,1982,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,30.3112033195021
India,IND,1977,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,26.2793914246196
India,IND,2018,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,5.96651940171319
India,IND,2017,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,5.96651940171319
India,IND,2016,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,5.97
India,IND,2018,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.17070584961861
India,IND,2017,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.17070584961861
India,IND,2016,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.170691586
India,IND,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,3.47930689489956
India,IND,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,3.47930689489956
India,IND,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,3.47930598498439
India,IND,2019,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,63
India,IND,2013,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
India,IND,2012,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
India,IND,2011,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
India,IND,2010,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6
India,IND,2009,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7
India,IND,2008,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7
India,IND,2007,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7
India,IND,2006,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7
India,IND,2005,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7
India,IND,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.464135168588
India,IND,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.6194549517091
India,IND,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.2498096711745
India,IND,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.1745081066222
India,IND,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.7919345145841
India,IND,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.1484235434587
India,IND,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.8453770659344
India,IND,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.1919735574426
India,IND,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.0265081855039
India,IND,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.744264072341
India,IND,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.7909408373219
India,IND,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.7501248300046
India,IND,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.8094327378486
India,IND,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.6202085555976
India,IND,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.8146847221194
India,IND,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.5806297794191
India,IND,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.5367226402811
India,IND,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.6205299981588
India,IND,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.6089828428127
India,IND,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.9889879728027
India,IND,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.3788496715691
India,IND,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.3453856802853
India,IND,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.4170605898055
India,IND,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.4568839829788
India,IND,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.3886498681549
India,IND,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.8818324066463
India,IND,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.6698032869637
India,IND,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.3332502371397
India,IND,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.8964698304357
India,IND,1989,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.9179747510743
India,IND,1988,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.9822617652191
India,IND,1987,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.8841018451222
India,IND,1986,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.4687928549733
India,IND,1985,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.6353179718778
India,IND,1984,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.1468279254218
India,IND,1983,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.3241819959466
India,IND,1982,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.5705059770777
India,IND,1981,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.7151796257971
India,IND,1980,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.0575235442442
India,IND,1979,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.2809961772982
India,IND,1978,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.1600772166982
India,IND,1977,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.9477670000985
India,IND,1976,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.4430105555652
India,IND,1975,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.2695427612306
India,IND,1974,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.1997381297448
India,IND,1973,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,41.1620935308567
India,IND,1972,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.0177669105618
India,IND,1971,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.0998232397146
India,IND,1970,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,39.9278530828216
India,IND,1969,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,41.3583918662949
India,IND,1968,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,41.633599523378
India,IND,1967,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,42.7676719597507
India,IND,1966,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.02549460952
India,IND,1965,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.9521892114379
India,IND,1964,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,41.1877866932485
India,IND,1963,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,39.3197974736128
India,IND,1962,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.3713802569395
India,IND,1961,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,40.3874490330345
India,IND,1960,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,41.3128875714138
India,IND,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.08402
India,IND,2016,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.09519
India,IND,2015,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.07018
India,IND,2014,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.06962
India,IND,2013,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0725
India,IND,2012,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0034
India,IND,2011,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.99853
India,IND,2010,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.98905
India,IND,2009,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.98997
India,IND,2008,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.96705
India,IND,2007,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.94256
India,IND,2003,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.9157
India,IND,2002,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.83037
India,IND,2001,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.80988
India,IND,2000,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.80224
India,IND,1999,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.796970009803772
India,IND,1997,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.775860011577606
India,IND,1996,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.762629985809326
India,IND,1995,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.754369974136353
India,IND,1994,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.753220021724701
India,IND,1993,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.740249991416931
India,IND,1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.675429999828339
India,IND,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.677860021591187
India,IND,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.668169975280762
India,IND,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.657949984073639
India,IND,1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.627759993076324
India,IND,1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.640160024166107
India,IND,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.615899980068207
India,IND,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.618969976902008
India,IND,1980,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.610979974269867
India,IND,1978,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.600009977817535
India,IND,1977,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.607659995555878
India,IND,1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.603519976139069
India,IND,1975,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.599870026111603
India,IND,1973,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.592090010643005
India,IND,1972,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.582499980926514
India,IND,1971,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.578909993171692
India,IND,2017,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.37375
India,IND,2016,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.2307
India,IND,2015,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.71132
India,IND,2014,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.57112
India,IND,2013,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.20089
India,IND,2011,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.76336
India,IND,2009,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.74629
India,IND,2008,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.75758
India,IND,2003,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,80.04438
India,IND,2002,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,75.56007
India,IND,2001,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,72.16954
India,IND,2000,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,71.48611
India,IND,1999,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,68.6577224731445
India,IND,1995,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,71.5478286743164
India,IND,1988,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.3319396972656
India,IND,1987,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,62.9738616943359
India,IND,1974,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,41.4473495483398
India,IND,1971,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,39.4501686096191
India,IND,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.6
India,IND,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,38.7
India,IND,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,41.1
India,IND,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,43.6
India,IND,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,46.3
India,IND,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49.1
India,IND,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,52.1
India,IND,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,55.1
India,IND,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,58.2
India,IND,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,61.4
India,IND,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,64.6
India,IND,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,67.9
India,IND,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71.1
India,IND,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,74.4
India,IND,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,77.7
India,IND,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,81.1
India,IND,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,84.5
India,IND,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,88
India,IND,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,91.6
India,IND,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,95.2
India,IND,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,98.8
India,IND,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,102.4
India,IND,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,106
India,IND,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,109.4
India,IND,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,112.8
India,IND,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,116
India,IND,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,119.3
India,IND,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,122.6
India,IND,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,126.2
